hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,isMix,color1,color2,outcome
true,Dog,M,false,4,Labrador Retriever,,true,Blue,,Transfer
true,Cat,M,false,120,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,F,false,60,Chihuahua Shorthair,,true,Tan,,Return_to_owner
true,Dog,F,false,24,Pointer,Labrador Retriever,false,Chocolate,White,Adoption
true,Dog,M,false,60,Chihuahua Shorthair,,true,Tan,White,Adoption
true,Cat,M,false,5,Siamese,,true,Flame Point,,Adoption
false,Cat,M,false,12,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,true,12,Labrador Retriever,,false,Buff,Tan,Transfer
true,Cat,M,false,4,Domestic Medium Hair,,true,Black,,Transfer
true,Dog,F,false,24,Chihuahua Shorthair,Rat Terrier,false,White,Tan,Transfer
true,Dog,M,true,36,Rottweiler,,true,Black,Tan,Euthanasia
false,Cat,M,true,0,Domestic Shorthair,,false,Blue,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Black,White,Transfer
false,Cat,F,true,0,Domestic Shorthair,,true,Tortie,,Transfer
true,Dog,F,false,24,Labrador Retriever,,false,Black,,Transfer
true,Dog,M,false,12,Boxer,,true,Brown,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Blue Tabby,,Transfer
false,Dog,M,false,24,Jack Russell Terrier,,true,White,Tan,Adoption
true,Dog,M,true,9,Pit Bull,Dogue De Bordeaux,false,Red,White,Return_to_owner
true,Dog,M,false,36,Labrador Retriever,Chow Chow,false,Brown,,Adoption
true,Cat,F,true,1,Domestic Shorthair,,true,Tortie,,Euthanasia
true,Dog,M,false,24,Bernese Mountain Dog,Rottweiler,false,Tricolor,,Adoption
false,Cat,M,false,24,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Dog,M,false,4,Plott Hound,,true,Brown Brindle,Red Tick,Transfer
true,Dog,M,true,36,English Bulldog,,false,Brown Brindle,,Return_to_owner
true,Dog,M,false,12,Pit Bull,,true,Brown,White,Transfer
true,Cat,M,true,1,Domestic Medium Hair,,true,Brown Tabby,White,Transfer
true,Dog,F,false,12,Chihuahua Shorthair,,true,White,Brown,Adoption
false,Dog,M,false,2,Labrador Retriever,,true,Black,Tan,Transfer
true,Dog,F,false,108,Chihuahua Shorthair,,false,Brown,,Return_to_owner
true,Dog,M,false,24,Pit Bull,,true,Brown,,Adoption
true,Dog,F,false,6,Pointer,,true,White,Blue,Adoption
false,Dog,M,false,3,Chihuahua Longhair,Italian Greyhound,false,Tricolor,,Adoption
true,Dog,M,false,1,Labrador Retriever,Blue Lacy,false,Chocolate,White,Adoption
true,Dog,F,true,12,Yorkshire Terrier,,true,Black,Tan,Transfer
true,Dog,F,false,24,Pit Bull,,true,Blue,White,Adoption
true,Dog,F,false,36,Labrador Retriever,,true,Black,White,Return_to_owner
true,Cat,M,true,2,Siamese,,true,Lilac Point,,Adoption
true,Dog,F,false,24,American Staffordshire Terrier,,true,Blue,White,Return_to_owner
true,Dog,M,false,24,Dachshund,Catahoula,false,Brown Brindle,White,Return_to_owner
false,Dog,M,false,2,Dachshund Wirehair,,true,Brown,Black,Adoption
true,Cat,F,false,144,Domestic Longhair,,true,Tortie,,Euthanasia
false,Cat,M,false,24,Domestic Shorthair,,true,Blue,,Transfer
true,Dog,F,true,8,Labrador Retriever,,true,Black,,Euthanasia
true,Cat,F,true,120,Domestic Shorthair,,true,Brown Tabby,White,Euthanasia
true,Cat,M,false,2,Domestic Medium Hair,,true,Orange Tabby,,Adoption
true,Dog,M,false,3,Chihuahua Shorthair,,true,Buff,White,Adoption
true,Dog,M,false,12,Blue Lacy,Pit Bull,false,Blue,White,Return_to_owner
false,Cat,F,true,24,Domestic Shorthair,,true,Tortie,,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Blue Tabby,,Adoption
true,Cat,F,false,3,Siamese,,true,Lilac Point,,Adoption
false,Dog,F,false,84,Miniature Poodle,,true,White,,Adoption
true,Dog,F,false,24,Dachshund,,true,Brown,,Adoption
true,Dog,F,true,4,Boxer,,true,Brown Brindle,White,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,M,false,3,Domestic Shorthair,,true,White,Orange Tabby,Adoption
true,Cat,F,false,24,Exotic Shorthair,,true,White,Orange Tabby,Transfer
true,Cat,F,false,6,Domestic Shorthair,,true,Black,White,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Torbie,,Transfer
false,Cat,F,false,3,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,F,false,5,Siamese,,true,Tortie Point,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Cat,F,true,1,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,F,false,12,Pit Bull,,true,Black,White,Euthanasia
false,Dog,M,true,1,Australian Cattle Dog,,true,Brown,Black,Transfer
false,Dog,F,false,36,Chihuahua Shorthair,,true,Black,Tan,Return_to_owner
true,Dog,M,false,36,Labrador Retriever,Chinese Sharpei,false,Black,,Adoption
true,Dog,M,true,72,Basset Hound,,false,Tricolor,,Return_to_owner
true,Dog,M,true,8,Pit Bull,,true,White,Blue,Adoption
false,Cat,M,false,4,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,false,36,Cocker Spaniel,,true,Yellow,,Return_to_owner
false,Dog,M,true,0,Chihuahua Shorthair,,true,Tricolor,,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair,,true,Torbie,,Return_to_owner
false,Dog,M,true,2,Australian Cattle Dog,,true,Buff,White,Transfer
true,Dog,M,true,12,Dachshund,Chihuahua Shorthair,false,Black,,Euthanasia
true,Dog,M,false,60,Cocker Spaniel,,true,Black,,Return_to_owner
true,Dog,F,false,84,Blue Lacy,Collie Smooth,false,Tricolor,,Return_to_owner
false,Cat,F,false,2,Domestic Longhair,,true,Blue,,Adoption
true,Dog,M,false,36,Pit Bull,,true,Black,White,Return_to_owner
false,Cat,F,true,1,Domestic Shorthair,,true,Torbie,,Adoption
true,Dog,M,false,72,Miniature Poodle,,true,Buff,,Adoption
true,Dog,F,true,2,Labrador Retriever,,true,Chocolate,White,Transfer
true,Dog,M,false,24,Pit Bull,,true,White,Brown,Euthanasia
false,Cat,,,0,Domestic Shorthair,,true,Orange Tabby,White,Transfer
false,Cat,F,true,12,Domestic Shorthair,,true,Black,White,Transfer
true,Dog,F,false,24,Black,Tan Hound,true,Black,Tan,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Orange Tabby,,Adoption
false,Cat,M,false,96,Siamese,,true,Lynx Point,,Euthanasia
false,Dog,,,0,Labrador Retriever,,true,White,,Transfer
true,Dog,M,false,144,Chihuahua Shorthair,,true,White,,Return_to_owner
true,Dog,F,false,12,Pit Bull,,true,Chocolate,White,Return_to_owner
true,Dog,F,false,132,Norfolk Terrier,Border Terrier,false,Cream,,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Blue Tabby,White,Transfer
true,Dog,M,false,24,Border Collie,,true,Black,White,Return_to_owner
true,Dog,M,false,24,German Shepherd,,true,Black,Tan,Transfer
true,Dog,M,false,24,Chihuahua Shorthair,,true,Black,,Adoption
true,Dog,M,false,36,Chihuahua Shorthair,,true,Brown,,Return_to_owner
false,Cat,,,0,Domestic Shorthair,,true,Black,,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,White,Brown Tabby,Euthanasia
false,Dog,F,false,10,Jack Russell Terrier,,true,Tricolor,,Adoption
true,Cat,F,false,84,Domestic Shorthair,,true,Brown Tabby,,Return_to_owner
true,Dog,M,false,84,Pit Bull,,true,Red,White,Return_to_owner
true,Dog,M,true,36,Siberian Husky,,false,Black,White,Return_to_owner
true,Dog,F,false,24,Scottish Terrier,Cairn Terrier,false,Black,,Return_to_owner
false,Cat,M,false,24,Domestic Medium Hair,,true,Blue Tabby,,Return_to_owner
true,Dog,F,false,12,Labrador Retriever,,true,Red,,Return_to_owner
true,Cat,F,false,5,Domestic Shorthair,,true,Calico,,Adoption
false,Cat,,,8,Domestic Shorthair,,true,Black,,Transfer
true,Cat,M,true,3,Domestic Longhair,,true,Brown Tabby,,Adoption
true,Dog,M,false,12,Chihuahua Shorthair,,true,Tan,,Adoption
true,Cat,F,false,4,Domestic Medium Hair,,true,Tortie,White,Adoption
false,Cat,M,true,12,Domestic Shorthair,,true,Cream Tabby,,Transfer
true,Dog,M,false,12,Pit Bull,,true,Tan,White,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Adoption
true,Dog,F,false,8,Labrador Retriever,,true,Black,,Adoption
false,Cat,F,true,12,Domestic Shorthair,,true,Calico,,Transfer
true,Dog,M,false,60,Chihuahua Longhair,,true,Cream,,Return_to_owner
false,Dog,F,true,0,Chihuahua Shorthair,,true,White,,Transfer
true,Dog,F,false,36,Labrador Retriever,,true,Yellow,,Return_to_owner
true,Dog,F,false,36,Pit Bull,,true,Black,White,Adoption
true,Dog,F,false,2,Border Collie,,true,Tricolor,,Adoption
true,Dog,M,true,3,Pit Bull,,true,White,Brown,Transfer
true,Dog,F,true,120,Yorkshire Terrier,,true,Black,Tricolor,Return_to_owner
true,Dog,M,false,60,American Bulldog,,true,Tan,,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,M,false,84,Boxer,,false,Brown,White,Transfer
true,Dog,F,false,12,Miniature Poodle,,false,Apricot,,Return_to_owner
true,Cat,M,true,3,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Cat,M,false,48,Domestic Shorthair,,true,Black,White,Return_to_owner
true,Dog,F,true,36,Jack Russell Terrier,,true,White,Brown,Return_to_owner
true,Dog,M,false,1,Chihuahua Shorthair,,true,Brown,Black,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,false,12,German Shepherd,,true,Tan,Black,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Calico,,Transfer
true,Cat,F,false,96,Russian Blue,,true,Blue,,Return_to_owner
true,Cat,F,true,1,Domestic Shorthair,,true,Tortie,White,Transfer
true,Dog,M,false,120,Doberman Pinsch,,false,Black,Tan,Return_to_owner
true,Cat,M,false,4,Devon Rex,,true,Cream,,Return_to_owner
true,Dog,M,false,36,Treeing Walker Coonhound,,true,Tricolor,,Return_to_owner
true,Dog,M,true,24,Australian Cattle Dog,Labrador Retriever,false,Black,,Transfer
true,Dog,F,false,96,Australian Cattle Dog,,true,Sable,,Return_to_owner
true,Dog,F,false,36,Yorkshire Terrier,Maltese,false,White,Gray,Adoption
true,Dog,M,false,9,Rhod Ridgeback,Labrador Retriever,false,Red,Tan,Adoption
true,Cat,M,false,3,Domestic Shorthair,,true,Orange Tabby,White,Adoption
false,Dog,,,108,Australian Cattle Dog,Chinese Sharpei,false,Tan,Brown,Euthanasia
true,Dog,M,false,12,Labrador Retriever,Plott Hound,false,Brown Brindle,,Adoption
true,Cat,F,false,4,Domestic Shorthair,,true,Orange Tabby,,Adoption
false,Cat,M,true,48,Domestic Shorthair,,true,Orange Tabby,,Euthanasia
true,Dog,F,false,24,Chihuahua Shorthair,,true,White,Tan,Return_to_owner
false,Dog,M,true,0,Pit Bull,,true,Brown,White,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Cream Tabby,,Adoption
true,Cat,M,false,120,Domestic Medium Hair,,true,Orange Tabby,White,Adoption
true,Cat,F,true,2,Domestic Shorthair,,true,Black,,Transfer
true,Dog,M,false,36,Chihuahua Shorthair,,true,White,Tricolor,Return_to_owner
true,Cat,M,false,72,Domestic Shorthair,,true,White,Cream Tabby,Transfer
true,Dog,F,false,84,German Shepherd,Collie Rough,false,Brown,Black,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Calico,,Adoption
true,Cat,M,false,4,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,M,false,60,Labrador Retriever,,true,Brown,,Transfer
true,Dog,M,false,72,Chihuahua Shorthair,,true,Black,White,Return_to_owner
false,Cat,M,false,96,Domestic Medium Hair,,true,Black,White,Euthanasia
true,Dog,M,false,24,Labrador Retriever,Black Mouth Cur,false,Tan,White,Euthanasia
false,Cat,M,false,2,Snowshoe,,true,Lynx Point,,Adoption
false,Dog,F,false,4,Chinese Sharpei,Airedale Terrier,false,Red,,Adoption
false,Cat,,,12,Domestic Shorthair,,true,Black,White,Euthanasia
false,Dog,M,false,2,Dachshund,Chihuahua Shorthair,false,Black,,Adoption
true,Cat,M,false,60,Domestic Shorthair,,true,Brown Tabby,White,Adoption
false,Cat,F,false,2,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,M,false,36,Domestic Shorthair,,true,White,Black,Return_to_owner
true,Dog,M,false,36,Cardigan Welsh Corgi,,true,Tricolor,,Return_to_owner
false,Dog,F,false,36,Chihuahua Shorthair,,true,Tan,,Adoption
true,Cat,F,true,1,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,false,2,Chihuahua Shorthair,,true,Black,,Adoption
true,Cat,F,false,24,Domestic Shorthair,,true,White,,Adoption
true,Cat,M,false,48,Domestic Shorthair,,true,Blue,White,Return_to_owner
true,Cat,M,true,0,Snowshoe,,true,Seal Point,,Died
true,Dog,M,false,84,Harrier,,false,Brown,Tricolor,Adoption
true,Cat,F,true,2,Domestic Longhair,,true,Tortie,,Transfer
true,Dog,F,false,48,Miniature Poodle,Dachshund,false,White,White,Adoption
true,Cat,M,false,2,Domestic Medium Hair,,true,Brown Tabby,White,Transfer
false,Cat,,,24,Domestic Shorthair,,true,Tortie,,Transfer
false,Dog,F,true,1,Australian Kelpie,,true,Black,,Transfer
true,Cat,M,false,36,Domestic Shorthair,,true,Black,,Adoption
true,Cat,F,false,3,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Euthanasia
false,Dog,F,true,1,German Shepherd,,true,Red,,Transfer
true,Dog,F,false,5,Labrador Retriever,,true,Black,White,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Adoption
false,Cat,M,true,1,Domestic Shorthair,,true,Brown Tabby,,Died
true,Dog,F,false,24,Labrador Retriever,,true,White,Black,Adoption
true,Dog,F,false,144,Harrier,,true,Tricolor,,Adoption
true,Dog,M,false,24,Anatol Shepherd,,false,Brown,Black,Return_to_owner
true,Dog,M,true,9,American Staffordshire Terrier,,true,Fawn,White,Return_to_owner
true,Dog,F,false,108,Basset Hound,,true,White,Brown,Return_to_owner
true,Dog,F,false,24,Miniature Schnauzer,,true,Buff,,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,F,false,5,Rottweiler,,true,Black,Brown,Adoption
true,Dog,F,false,4,Mexican Hairless,,true,Tan,Black,Adoption
false,Cat,,,0,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,M,false,2,Labrador Retriever,,true,Black,White,Adoption
false,Cat,M,false,0,Domestic Shorthair,,true,Gray Tabby,,Transfer
true,Dog,M,false,2,Redbone Hound,,true,Brown,Black,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Cat,M,false,4,Domestic Shorthair,,true,Black,White,Transfer
true,Dog,M,false,24,Chihuahua Shorthair,,true,Brown,White,Adoption
true,Cat,M,false,144,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,24,Afghan Hound,,true,Tan,White,Return_to_owner
true,Dog,M,false,24,Pointer,,true,Brown,White,Return_to_owner
true,Dog,F,true,36,Pit Bull,,true,Blue,White,Return_to_owner
false,Dog,F,false,2,Dachshund,Chihuahua Shorthair,false,Sable,White,Adoption
true,Dog,M,true,36,Pit Bull,,true,Blue Tiger,White,Euthanasia
true,Dog,F,false,60,Labrador Retriever,,true,Black,Brown,Return_to_owner
true,Dog,M,false,8,Border Collie,Greyhound,false,Blue,White,Adoption
true,Cat,M,false,120,Domestic Shorthair,,true,Black,White,Adoption
false,Dog,F,true,1,Miniature Poodle,,true,Black,White,Transfer
true,Dog,F,false,12,Catahoula,,true,Yellow Brindle,,Adoption
true,Dog,M,false,72,Swedish Vallhund,,true,Sable,,Adoption
true,Cat,F,false,36,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,F,false,6,Australian Kelpie,,true,Black,Tan,Return_to_owner
true,Dog,F,true,12,Pit Bull,,true,Blue,White,Adoption
false,Dog,F,true,0,Border Collie,,true,Black,White,Transfer
true,Dog,M,false,24,Papillon,Border Collie,false,Black,White,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Tortie,White,Transfer
false,Cat,M,true,5,Domestic Shorthair,,true,Black,,Transfer
false,Cat,F,true,12,Domestic Shorthair,,true,Tortie,,Transfer
true,Dog,F,false,12,Miniature Schnauzer,Miniature Poodle,false,Gray,,Transfer
true,Cat,F,false,12,Domestic Shorthair,,true,Blue,White,Return_to_owner
false,Dog,M,false,2,Labrador Retriever,German Shepherd,false,Tan,,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Adoption
false,Dog,M,true,120,Cocker Spaniel,,false,White,Tan,Euthanasia
true,Dog,F,false,24,Boxer,,true,White,Brown Brindle,Adoption
true,Dog,M,false,3,Border Collie,,true,Tan,White,Adoption
false,Cat,,,0,Domestic Shorthair,,true,White,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
false,Dog,F,false,12,Chihuahua Shorthair,,true,Tan,White,Adoption
true,Dog,M,false,84,Chow Chow,,true,Black,,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Cream Tabby,,Adoption
true,Dog,F,true,24,Labrador Retriever,,true,White,,Transfer
true,Dog,M,false,144,Labrador Retriever,,true,Gold,,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair,,true,White,,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Black Tabby,White,Adoption
false,Dog,M,false,12,Pit Bull,,true,Brown Brindle,White,Euthanasia
true,Cat,F,false,2,Domestic Shorthair,,true,Calico,,Adoption
false,Cat,F,true,1,Domestic Shorthair,,true,Calico,,Transfer
false,Dog,F,false,2,Australian Shepherd,,true,Chocolate,White,Adoption
false,Dog,M,true,1,Dachshund,,true,Tricolor,,Euthanasia
true,Dog,M,false,12,German Shepherd,,true,Brown,White,Transfer
true,Cat,M,false,12,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Dog,M,false,12,Blue Lacy,,true,Blue,White,Return_to_owner
true,Dog,M,false,1,Dachshund Wirehair,Miniature Poodle,false,Black,Tan,Adoption
false,Dog,F,true,1,Chihuahua Shorthair,,true,Brown,,Transfer
false,Cat,M,false,2,Siamese,,true,Lynx Point,,Adoption
false,Cat,M,true,12,Domestic Shorthair,,true,Black,,Transfer
true,Cat,M,false,24,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,M,false,24,Miniature Schnauzer,,true,White,,Return_to_owner
true,Dog,M,false,4,English Pointer,,true,Brown,White,Adoption
true,Dog,F,false,12,Labrador Retriever,Australian Cattle Dog,false,Black,White,Adoption
true,Dog,F,false,24,Chihuahua Shorthair,,true,Brown,White,Adoption
true,Cat,M,false,7,Domestic Shorthair,,true,Blue,White,Adoption
true,Dog,M,false,12,German Shepherd,Chow Chow,false,Brown,Tan,Return_to_owner
false,Dog,M,false,36,Miniature Schnauzer,,true,Black,Gray,Adoption
true,Dog,M,true,6,Pit Bull,Weimaraner,false,Brown,White,Transfer
true,Dog,F,true,36,Yorkshire Terrier,,true,Black,Tan,Return_to_owner
true,Dog,F,false,12,Pit Bull,,true,Brown Brindle,,Transfer
true,Dog,F,false,24,Australian Kelpie,,true,Black,Tan,Adoption
true,Dog,M,true,10,Queensland Heeler,,true,Blue Tick,,Transfer
true,Dog,F,true,2,Yorkshire Terrier,Chihuahua Shorthair,false,Black,Brown,Transfer
true,Dog,F,false,60,Pit Bull,,true,Brown,White,Adoption
true,Dog,M,false,2,Australian Kelpie,,true,Sable,,Adoption
true,Cat,F,false,120,Domestic Shorthair,,true,Calico,,Euthanasia
true,Dog,M,false,24,Pit Bull,,true,White,Gray,Transfer
true,Dog,M,false,4,Labrador Retriever,,true,Brown,Black,Adoption
true,Cat,F,false,12,Domestic Shorthair,,true,White,,Adoption
true,Dog,F,false,12,West Highland,Chihuahua Shorthair,false,White,,Return_to_owner
true,Dog,F,false,6,Labrador Retriever,,true,Black,,Adoption
true,Cat,F,false,36,Domestic Shorthair,,true,White,Blue,Transfer
false,Dog,F,false,2,Chihuahua Shorthair,,true,Black,,Adoption
false,Cat,,,12,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Transfer
true,Cat,M,false,4,Domestic Longhair,,true,Cream Tabby,White,Adoption
true,Cat,F,false,12,Siamese,,true,Lynx Point,,Adoption
true,Dog,F,false,12,Pit Bull,,true,White,Black,Euthanasia
true,Dog,M,false,24,Dachshund,,true,Brown,,Return_to_owner
true,Cat,F,false,6,Domestic Medium Hair,,true,Blue Tabby,,Adoption
true,Cat,M,true,1,Domestic Longhair,,true,Orange Tabby,,Transfer
false,Cat,M,true,1,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,M,false,4,Domestic Shorthair,,true,Black,White,Adoption
true,Cat,F,true,2,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,F,false,8,Pointer,,true,Black,White,Adoption
true,Cat,M,false,144,Domestic Shorthair,,true,Orange Tabby,White,Euthanasia
true,Dog,F,false,144,Chow Chow,,true,Brown,Tan,Euthanasia
false,Cat,F,true,0,Siamese,,true,White,Black,Transfer
true,Dog,M,false,12,Border Collie,German Shepherd,false,Black,,Return_to_owner
true,Cat,F,true,1,Domestic Shorthair,,true,Orange Tabby,,Euthanasia
true,Dog,F,false,60,Dogo Argentino,,true,White,,Adoption
false,Dog,F,true,96,Chihuahua Shorthair,,true,Brown,,Transfer
true,Dog,F,false,96,Pit Bull,,true,Tan,,Transfer
true,Dog,F,false,12,Great Pyrenees,,true,White,Black,Adoption
true,Dog,M,false,24,Boxer,Australian Cattle Dog,false,Red,White,Transfer
true,Dog,M,false,12,German Shepherd,,true,Tan,Black,Euthanasia
true,Cat,F,false,2,Domestic Shorthair,,true,Torbie,White,Adoption
false,Cat,F,true,1,Domestic Shorthair,,true,Black,,Transfer
true,Cat,F,true,24,Domestic Shorthair,,true,Blue,White,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Blue Tabby,,Adoption
true,Cat,M,false,48,Domestic Shorthair,,true,Black,,Adoption
