hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,color1,color2,outcome
false,Dog,,,0,Labrador Retriever Mix,,White,,Transfer
true,Dog,F,false,9,Rat Terrier Mix,,Tricolor,,Return_to_owner
true,Cat,F,false,2,Domestic Longhair Mix,,Black,White,Adoption
true,Dog,M,false,24,Akita,Pit Bull,Tan,White,Euthanasia
true,Dog,M,false,84,American Bulldog Mix,,White,,Return_to_owner
true,Dog,M,false,4,Labrador Retriever Mix,,Blue,,Transfer
true,Cat,M,false,120,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,F,false,60,Chihuahua Shorthair Mix,,Tan,,Return_to_owner
true,Dog,F,false,24,Pointer,Labrador Retriever,Chocolate,White,Adoption
true,Dog,M,false,60,Chihuahua Shorthair Mix,,Tan,White,Adoption
true,Cat,M,false,5,Siamese Mix,,Flame Point,,Adoption
false,Cat,M,false,12,Domestic Shorthair Mix,,Black,White,Adoption
true,Dog,M,true,12,Labrador Retriever,,Buff,Tan,Transfer
true,Cat,M,false,4,Domestic Medium Hair Mix,,Black,,Transfer
true,Dog,F,false,24,Chihuahua Shorthair,Rat Terrier,White,Tan,Transfer
true,Dog,M,true,36,Rottweiler Mix,,Black,Tan,Euthanasia
false,Cat,M,true,0,Domestic Shorthair,,Blue,,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Black,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Tortie,,Transfer
true,Dog,F,false,24,Labrador Retriever,,Black,,Transfer
true,Dog,M,false,12,Boxer Mix,,Brown,White,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Blue Tabby,,Transfer
false,Dog,M,false,24,Jack Russell Terrier Mix,,White,Tan,Adoption
true,Dog,M,true,9,Pit Bull,Dogue De Bordeaux,Red,White,Return_to_owner
true,Dog,M,false,36,Labrador Retriever,Chow Chow,Brown,,Adoption
true,Cat,F,true,1,Domestic Shorthair Mix,,Tortie,,Euthanasia
true,Dog,M,false,24,Bernese Mountain Dog,Rottweiler,Tricolor,,Adoption
false,Cat,M,false,24,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Dog,M,false,4,Plott Hound Mix,,Brown Brindle,Red Tick,Transfer
true,Dog,M,true,36,English Bulldog,,Brown Brindle,,Return_to_owner
true,Dog,M,false,12,Pit Bull Mix,,Brown,White,Transfer
true,Cat,M,true,1,Domestic Medium Hair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,12,Chihuahua Shorthair Mix,,White,Brown,Adoption
false,Dog,M,false,2,Labrador Retriever Mix,,Black,Tan,Transfer
true,Dog,F,false,108,Chihuahua Shorthair,,Brown,,Return_to_owner
true,Dog,M,false,24,Pit Bull Mix,,Brown,,Adoption
true,Dog,F,false,6,Pointer Mix,,White,Blue,Adoption
false,Dog,M,false,3,Chihuahua Longhair,Italian Greyhound,Tricolor,,Adoption
true,Dog,M,false,1,Labrador Retriever,Blue Lacy,Chocolate,White,Adoption
true,Dog,F,true,12,Yorkshire Terrier Mix,,Black,Tan,Transfer
true,Dog,F,false,24,Pit Bull Mix,,Blue,White,Adoption
true,Dog,F,false,36,Labrador Retriever Mix,,Black,White,Return_to_owner
true,Cat,M,true,2,Siamese Mix,,Lilac Point,,Adoption
true,Dog,F,false,24,American Staffordshire Terrier Mix,,Blue,White,Return_to_owner
true,Dog,M,false,24,Dachshund,Catahoula,Brown Brindle,White,Return_to_owner
false,Dog,M,false,2,Dachshund Wirehair Mix,,Brown,Black,Adoption
true,Cat,F,false,144,Domestic Longhair Mix,,Tortie,,Euthanasia
false,Cat,M,false,24,Domestic Shorthair Mix,,Blue,,Transfer
true,Dog,F,true,8,Labrador Retriever Mix,,Black,,Euthanasia
true,Cat,F,true,120,Domestic Shorthair Mix,,Brown Tabby,White,Euthanasia
true,Cat,M,false,2,Domestic Medium Hair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,3,Chihuahua Shorthair Mix,,Buff,White,Adoption
true,Dog,M,false,12,Blue Lacy,Pit Bull,Blue,White,Return_to_owner
false,Cat,F,true,24,Domestic Shorthair Mix,,Tortie,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Cat,F,false,3,Siamese Mix,,Lilac Point,,Adoption
false,Dog,F,false,84,Miniature Poodle Mix,,White,,Adoption
true,Dog,F,false,24,Dachshund Mix,,Brown,,Adoption
true,Dog,F,true,4,Boxer Mix,,Brown Brindle,White,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Cat,M,false,3,Domestic Shorthair Mix,,White,Orange Tabby,Adoption
true,Cat,F,false,24,Exotic Shorthair Mix,,White,Orange Tabby,Transfer
true,Cat,F,false,6,Domestic Shorthair Mix,,Black,White,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,,Transfer
false,Cat,F,false,3,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Cat,F,false,5,Siamese Mix,,Tortie Point,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,White,Transfer
true,Cat,F,true,1,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,12,Pit Bull Mix,,Black,White,Euthanasia
false,Dog,M,true,1,Australian Cattle Dog Mix,,Brown,Black,Transfer
false,Dog,F,false,36,Chihuahua Shorthair Mix,,Black,Tan,Return_to_owner
true,Dog,M,false,36,Labrador Retriever,Chinese Sharpei,Black,,Adoption
true,Dog,M,true,72,Basset Hound,,Tricolor,,Return_to_owner
true,Dog,M,true,8,Pit Bull Mix,,White,Blue,Adoption
false,Cat,M,false,4,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,36,Cocker Spaniel Mix,,Yellow,,Return_to_owner
false,Dog,M,true,0,Chihuahua Shorthair Mix,,Tricolor,,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair Mix,,Torbie,,Return_to_owner
false,Dog,M,true,2,Australian Cattle Dog Mix,,Buff,White,Transfer
true,Dog,M,true,12,Dachshund,Chihuahua Shorthair,Black,,Euthanasia
true,Dog,M,false,60,Cocker Spaniel Mix,,Black,,Return_to_owner
true,Dog,F,false,84,Blue Lacy,Collie Smooth,Tricolor,,Return_to_owner
false,Cat,F,false,2,Domestic Longhair Mix,,Blue,,Adoption
true,Dog,M,false,36,Pit Bull Mix,,Black,White,Return_to_owner
false,Cat,F,true,1,Domestic Shorthair Mix,,Torbie,,Adoption
true,Dog,M,false,72,Miniature Poodle Mix,,Buff,,Adoption
true,Dog,F,true,2,Labrador Retriever Mix,,Chocolate,White,Transfer
true,Dog,M,false,24,Pit Bull Mix,,White,Brown,Euthanasia
false,Cat,,,0,Domestic Shorthair Mix,,Orange Tabby,White,Transfer
false,Cat,F,true,12,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,F,false,24,Black,Tan Hound Mix,Black,Tan,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
false,Cat,M,false,96,Siamese Mix,,Lynx Point,,Euthanasia
false,Dog,,,0,Labrador Retriever Mix,,White,,Transfer
true,Dog,M,false,144,Chihuahua Shorthair Mix,,White,,Return_to_owner
true,Dog,F,false,12,Pit Bull Mix,,Chocolate,White,Return_to_owner
true,Dog,F,false,132,Norfolk Terrier,Border Terrier,Cream,,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair Mix,,Blue Tabby,White,Transfer
true,Dog,M,false,24,Border Collie Mix,,Black,White,Return_to_owner
true,Dog,M,false,24,German Shepherd Mix,,Black,Tan,Transfer
true,Dog,M,false,24,Chihuahua Shorthair Mix,,Black,,Adoption
true,Dog,M,false,36,Chihuahua Shorthair Mix,,Brown,,Return_to_owner
false,Cat,,,0,Domestic Shorthair Mix,,Black,,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,White,Brown Tabby,Euthanasia
false,Dog,F,false,10,Jack Russell Terrier Mix,,Tricolor,,Adoption
true,Cat,F,false,84,Domestic Shorthair Mix,,Brown Tabby,,Return_to_owner
true,Dog,M,false,84,Pit Bull Mix,,Red,White,Return_to_owner
true,Dog,M,true,36,Siberian Husky,,Black,White,Return_to_owner
true,Dog,F,false,24,Scottish Terrier,Cairn Terrier,Black,,Return_to_owner
false,Cat,M,false,24,Domestic Medium Hair Mix,,Blue Tabby,,Return_to_owner
true,Dog,F,false,12,Labrador Retriever Mix,,Red,,Return_to_owner
true,Cat,F,false,5,Domestic Shorthair Mix,,Calico,,Adoption
false,Cat,,,8,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,true,3,Domestic Longhair Mix,,Brown Tabby,,Adoption
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Tan,,Adoption
true,Cat,F,false,4,Domestic Medium Hair Mix,,Tortie,White,Adoption
false,Cat,M,true,12,Domestic Shorthair Mix,,Cream Tabby,,Transfer
true,Dog,M,false,12,Pit Bull Mix,,Tan,White,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,F,false,8,Labrador Retriever Mix,,Black,,Adoption
false,Cat,F,true,12,Domestic Shorthair Mix,,Calico,,Transfer
true,Dog,M,false,60,Chihuahua Longhair Mix,,Cream,,Return_to_owner
false,Dog,F,true,0,Chihuahua Shorthair Mix,,White,,Transfer
true,Dog,F,false,36,Labrador Retriever Mix,,Yellow,,Return_to_owner
true,Dog,F,false,36,Pit Bull Mix,,Black,White,Adoption
true,Dog,F,false,2,Border Collie Mix,,Tricolor,,Adoption
true,Dog,M,true,3,Pit Bull Mix,,White,Brown,Transfer
true,Dog,F,true,120,Yorkshire Terrier Mix,,Black,Tricolor,Return_to_owner
true,Dog,M,false,60,American Bulldog Mix,,Tan,,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,84,Boxer,,Brown,White,Transfer
true,Dog,F,false,12,Miniature Poodle,,Apricot,,Return_to_owner
true,Cat,M,true,3,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Cat,M,false,48,Domestic Shorthair Mix,,Black,White,Return_to_owner
true,Dog,F,true,36,Jack Russell Terrier Mix,,White,Brown,Return_to_owner
true,Dog,M,false,1,Chihuahua Shorthair Mix,,Brown,Black,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,12,German Shepherd Mix,,Tan,Black,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair Mix,,Calico,,Transfer
true,Cat,F,false,96,Russian Blue Mix,,Blue,,Return_to_owner
true,Cat,F,true,1,Domestic Shorthair Mix,,Tortie,White,Transfer
true,Dog,M,false,120,Doberman Pinsch,,Black,Tan,Return_to_owner
true,Cat,M,false,4,Devon Rex Mix,,Cream,,Return_to_owner
true,Dog,M,false,36,Treeing Walker Coonhound Mix,,Tricolor,,Return_to_owner
true,Dog,M,true,24,Australian Cattle Dog,Labrador Retriever,Black,,Transfer
true,Dog,F,false,96,Australian Cattle Dog Mix,,Sable,,Return_to_owner
true,Dog,F,false,36,Yorkshire Terrier,Maltese,White,Gray,Adoption
true,Dog,M,false,9,Rhod Ridgeback,Labrador Retriever,Red,Tan,Adoption
true,Cat,M,false,3,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
false,Dog,,,108,Australian Cattle Dog,Chinese Sharpei,Tan,Brown,Euthanasia
true,Dog,M,false,12,Labrador Retriever,Plott Hound,Brown Brindle,,Adoption
true,Cat,F,false,4,Domestic Shorthair Mix,,Orange Tabby,,Adoption
false,Cat,M,true,48,Domestic Shorthair Mix,,Orange Tabby,,Euthanasia
true,Dog,F,false,24,Chihuahua Shorthair Mix,,White,Tan,Return_to_owner
false,Dog,M,true,0,Pit Bull Mix,,Brown,White,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Cream Tabby,,Adoption
true,Cat,M,false,120,Domestic Medium Hair Mix,,Orange Tabby,White,Adoption
true,Cat,F,true,2,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,36,Chihuahua Shorthair Mix,,White,Tricolor,Return_to_owner
true,Cat,M,false,72,Domestic Shorthair Mix,,White,Cream Tabby,Transfer
true,Dog,F,false,84,German Shepherd,Collie Rough,Brown,Black,Transfer
true,Cat,F,false,2,Domestic Shorthair Mix,,Calico,,Adoption
true,Cat,M,false,4,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,M,false,60,Labrador Retriever Mix,,Brown,,Transfer
true,Dog,M,false,72,Chihuahua Shorthair Mix,,Black,White,Return_to_owner
false,Cat,M,false,96,Domestic Medium Hair Mix,,Black,White,Euthanasia
true,Dog,M,false,24,Labrador Retriever,Black Mouth Cur,Tan,White,Euthanasia
false,Cat,M,false,2,Snowshoe Mix,,Lynx Point,,Adoption
false,Dog,F,false,4,Chinese Sharpei,Airedale Terrier,Red,,Adoption
false,Cat,,,12,Domestic Shorthair Mix,,Black,White,Euthanasia
false,Dog,M,false,2,Dachshund,Chihuahua Shorthair,Black,,Adoption
true,Cat,M,false,60,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
false,Cat,F,false,2,Domestic Shorthair Mix,,Black,White,Transfer
true,Cat,M,false,36,Domestic Shorthair Mix,,White,Black,Return_to_owner
true,Dog,M,false,36,Cardigan Welsh Corgi Mix,,Tricolor,,Return_to_owner
false,Dog,F,false,36,Chihuahua Shorthair Mix,,Tan,,Adoption
true,Cat,F,true,1,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,2,Chihuahua Shorthair Mix,,Black,,Adoption
true,Cat,F,false,24,Domestic Shorthair Mix,,White,,Adoption
true,Cat,M,false,48,Domestic Shorthair Mix,,Blue,White,Return_to_owner
true,Cat,M,true,0,Snowshoe Mix,,Seal Point,,Died
true,Dog,M,false,84,Harrier,,Brown,Tricolor,Adoption
true,Cat,F,true,2,Domestic Longhair Mix,,Tortie,,Transfer
true,Dog,F,false,48,Miniature Poodle,Dachshund,White,White,Adoption
true,Cat,M,false,2,Domestic Medium Hair Mix,,Brown Tabby,White,Transfer
false,Cat,,,24,Domestic Shorthair Mix,,Tortie,,Transfer
false,Dog,F,true,1,Australian Kelpie Mix,,Black,,Transfer
true,Cat,M,false,36,Domestic Shorthair Mix,,Black,,Adoption
true,Cat,F,false,3,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Orange Tabby,,Euthanasia
false,Dog,F,true,1,German Shepherd Mix,,Red,,Transfer
true,Dog,F,false,5,Labrador Retriever Mix,,Black,White,Transfer
true,Cat,F,false,2,Domestic Shorthair Mix,,Tortie,,Adoption
false,Cat,M,true,1,Domestic Shorthair Mix,,Brown Tabby,,Died
true,Dog,F,false,24,Labrador Retriever Mix,,White,Black,Adoption
true,Dog,F,false,144,Harrier Mix,,Tricolor,,Adoption
true,Dog,M,false,24,Anatol Shepherd,,Brown,Black,Return_to_owner
true,Dog,M,true,9,American Staffordshire Terrier Mix,,Fawn,White,Return_to_owner
true,Dog,F,false,108,Basset Hound Mix,,White,Brown,Return_to_owner
true,Dog,F,false,24,Miniature Schnauzer Mix,,Buff,,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,F,false,5,Rottweiler Mix,,Black,Brown,Adoption
true,Dog,F,false,4,Mexican Hairless Mix,,Tan,Black,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,M,false,2,Labrador Retriever Mix,,Black,White,Adoption
false,Cat,M,false,0,Domestic Shorthair Mix,,Gray Tabby,,Transfer
true,Dog,M,false,2,Redbone Hound Mix,,Brown,Black,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,M,false,4,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,M,false,24,Chihuahua Shorthair Mix,,Brown,White,Adoption
true,Cat,M,false,144,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,F,false,24,Afghan Hound Mix,,Tan,White,Return_to_owner
true,Dog,M,false,24,Pointer Mix,,Brown,White,Return_to_owner
true,Dog,F,true,36,Pit Bull Mix,,Blue,White,Return_to_owner
false,Dog,F,false,2,Dachshund,Chihuahua Shorthair,Sable,White,Adoption
true,Dog,M,true,36,Pit Bull Mix,,Blue Tiger,White,Euthanasia
true,Dog,F,false,60,Labrador Retriever Mix,,Black,Brown,Return_to_owner
true,Dog,M,false,8,Border Collie,Greyhound,Blue,White,Adoption
true,Cat,M,false,120,Domestic Shorthair Mix,,Black,White,Adoption
false,Dog,F,true,1,Miniature Poodle Mix,,Black,White,Transfer
true,Dog,F,false,12,Catahoula Mix,,Yellow Brindle,,Adoption
true,Dog,M,false,72,Swedish Vallhund Mix,,Sable,,Adoption
true,Cat,F,false,36,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,F,false,6,Australian Kelpie Mix,,Black,Tan,Return_to_owner
true,Dog,F,true,12,Pit Bull Mix,,Blue,White,Adoption
false,Dog,F,true,0,Border Collie Mix,,Black,White,Transfer
true,Dog,M,false,24,Papillon,Border Collie,Black,White,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Tortie,White,Transfer
false,Cat,M,true,5,Domestic Shorthair Mix,,Black,,Transfer
false,Cat,F,true,12,Domestic Shorthair Mix,,Tortie,,Transfer
true,Dog,F,false,12,Miniature Schnauzer,Miniature Poodle,Gray,,Transfer
true,Cat,F,false,12,Domestic Shorthair Mix,,Blue,White,Return_to_owner
false,Dog,M,false,2,Labrador Retriever,German Shepherd,Tan,,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Tortie,,Adoption
false,Dog,M,true,120,Cocker Spaniel,,White,Tan,Euthanasia
true,Dog,F,false,24,Boxer Mix,,White,Brown Brindle,Adoption
true,Dog,M,false,3,Border Collie Mix,,Tan,White,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,White,,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Dog,F,false,12,Chihuahua Shorthair Mix,,Tan,White,Adoption
true,Dog,M,false,84,Chow Chow Mix,,Black,,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair Mix,,Cream Tabby,,Adoption
true,Dog,F,true,24,Labrador Retriever Mix,,White,,Transfer
true,Dog,M,false,144,Labrador Retriever Mix,,Gold,,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair Mix,,White,,Transfer
true,Cat,F,false,2,Domestic Shorthair Mix,,Black Tabby,White,Adoption
false,Dog,M,false,12,Pit Bull Mix,,Brown Brindle,White,Euthanasia
true,Cat,F,false,2,Domestic Shorthair Mix,,Calico,,Adoption
false,Cat,F,true,1,Domestic Shorthair Mix,,Calico,,Transfer
false,Dog,F,false,2,Australian Shepherd Mix,,Chocolate,White,Adoption
false,Dog,M,true,1,Dachshund Mix,,Tricolor,,Euthanasia
true,Dog,M,false,12,German Shepherd Mix,,Brown,White,Transfer
true,Cat,M,false,12,Domestic Shorthair Mix,,Orange Tabby,White,Transfer
true,Dog,M,false,12,Blue Lacy Mix,,Blue,White,Return_to_owner
true,Dog,M,false,1,Dachshund Wirehair,Miniature Poodle,Black,Tan,Adoption
false,Dog,F,true,1,Chihuahua Shorthair Mix,,Brown,,Transfer
false,Cat,M,false,2,Siamese Mix,,Lynx Point,,Adoption
false,Cat,M,true,12,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,false,24,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,24,Miniature Schnauzer Mix,,White,,Return_to_owner
true,Dog,M,false,4,English Pointer Mix,,Brown,White,Adoption
true,Dog,F,false,12,Labrador Retriever,Australian Cattle Dog,Black,White,Adoption
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Brown,White,Adoption
true,Cat,M,false,7,Domestic Shorthair Mix,,Blue,White,Adoption
true,Dog,M,false,12,German Shepherd,Chow Chow,Brown,Tan,Return_to_owner
false,Dog,M,false,36,Miniature Schnauzer Mix,,Black,Gray,Adoption
true,Dog,M,true,6,Pit Bull,Weimaraner,Brown,White,Transfer
true,Dog,F,true,36,Yorkshire Terrier Mix,,Black,Tan,Return_to_owner
true,Dog,F,false,12,Pit Bull Mix,,Brown Brindle,,Transfer
true,Dog,F,false,24,Australian Kelpie Mix,,Black,Tan,Adoption
true,Dog,M,true,10,Queensland Heeler Mix,,Blue Tick,,Transfer
true,Dog,F,true,2,Yorkshire Terrier,Chihuahua Shorthair,Black,Brown,Transfer
true,Dog,F,false,60,Pit Bull Mix,,Brown,White,Adoption
true,Dog,M,false,2,Australian Kelpie Mix,,Sable,,Adoption
true,Cat,F,false,120,Domestic Shorthair Mix,,Calico,,Euthanasia
true,Dog,M,false,24,Pit Bull Mix,,White,Gray,Transfer
true,Dog,M,false,4,Labrador Retriever Mix,,Brown,Black,Adoption
true,Cat,F,false,12,Domestic Shorthair Mix,,White,,Adoption
true,Dog,F,false,12,West Highland,Chihuahua Shorthair,White,,Return_to_owner
true,Dog,F,false,6,Labrador Retriever Mix,,Black,,Adoption
true,Cat,F,false,36,Domestic Shorthair Mix,,White,Blue,Transfer
false,Dog,F,false,2,Chihuahua Shorthair Mix,,Black,,Adoption
false,Cat,,,12,Domestic Shorthair Mix,,Black,White,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,false,4,Domestic Longhair Mix,,Cream Tabby,White,Adoption
true,Cat,F,false,12,Siamese Mix,,Lynx Point,,Adoption
true,Dog,F,false,12,Pit Bull Mix,,White,Black,Euthanasia
true,Dog,M,false,24,Dachshund Mix,,Brown,,Return_to_owner
true,Cat,F,false,6,Domestic Medium Hair Mix,,Blue Tabby,,Adoption
true,Cat,M,true,1,Domestic Longhair Mix,,Orange Tabby,,Transfer
false,Cat,M,true,1,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,M,false,4,Domestic Shorthair Mix,,Black,White,Adoption
true,Cat,F,true,2,Domestic Shorthair Mix,,Black,White,Adoption
true,Dog,F,false,8,Pointer Mix,,Black,White,Adoption
true,Cat,M,false,144,Domestic Shorthair Mix,,Orange Tabby,White,Euthanasia
true,Dog,F,false,144,Chow Chow Mix,,Brown,Tan,Euthanasia
false,Cat,F,true,0,Siamese Mix,,White,Black,Transfer
true,Dog,M,false,12,Border Collie,German Shepherd,Black,,Return_to_owner
true,Cat,F,true,1,Domestic Shorthair Mix,,Orange Tabby,,Euthanasia
true,Dog,F,false,60,Dogo Argentino Mix,,White,,Adoption
false,Dog,F,true,96,Chihuahua Shorthair Mix,,Brown,,Transfer
true,Dog,F,false,96,Pit Bull Mix,,Tan,,Transfer
true,Dog,F,false,12,Great Pyrenees Mix,,White,Black,Adoption
true,Dog,M,false,24,Boxer,Australian Cattle Dog,Red,White,Transfer
true,Dog,M,false,12,German Shepherd Mix,,Tan,Black,Euthanasia
true,Cat,F,false,2,Domestic Shorthair Mix,,Torbie,White,Adoption
false,Cat,F,true,1,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,F,true,24,Domestic Shorthair Mix,,Blue,White,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Cat,M,false,48,Domestic Shorthair Mix,,Black,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Black Smoke,White,Adoption
true,Dog,F,false,60,Basset Hound Mix,,Tricolor,,Adoption
true,Cat,F,false,5,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Cat,F,false,2,Domestic Longhair Mix,,White,Black,Adoption
true,Cat,F,false,2,Domestic Medium Hair Mix,,Brown Tabby,White,Adoption
true,Dog,F,false,36,Shiba Inu Mix,,Tan,White,Return_to_owner
true,Dog,M,false,36,Pit Bull Mix,,Fawn,White,Return_to_owner
true,Cat,F,true,1,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,12,Plott Hound Mix,,Yellow Brindle,,Return_to_owner
true,Dog,M,false,24,Chihuahua Shorthair Mix,,Black,Tan,Transfer
false,Cat,M,false,2,Domestic Shorthair Mix,,Blue,,Adoption
true,Dog,M,false,24,Beauceron Mix,,Black,Tan,Return_to_owner
true,Dog,M,false,72,Chinese Sharpei Mix,,Tan,Black,Return_to_owner
true,Dog,M,true,5,Chihuahua Shorthair Mix,,Black,Tan,Transfer
true,Cat,F,false,60,Domestic Shorthair Mix,,Blue Tabby,Orange,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,White,Brown Tabby,Adoption
true,Dog,M,false,3,Pekingese Mix,,Brown,Black,Return_to_owner
true,Dog,F,false,2,Anatol Shepherd Mix,,White,Brown,Adoption
true,Cat,M,false,180,Siamese Mix,,Blue Point,,Euthanasia
true,Dog,M,false,96,Catahoula,Pit Bull,White,Tan,Return_to_owner
