"hasName","animalType","sex","isIntact","monthsOld","breed1","breed2","isMix","color1","color2","outcome","size","life_span_low","life_span_high","price_low","price_high","adaptability","child_friendly","cat_dog_friendly","grooming","health_issues","intelligence","shedding_level"
"true","Dog","M","true","24","Australian Shepherd","","true","Brown Merle","White","Return_to_owner","Medium","12","15","600","800","5","5","3","3","3","4","3"
"false","Dog","F","false","24","Labrador Retriever","","true","Tan","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Pit Bull","","true","Brown Tiger","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","M","true","24","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","true","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","48","Chihuahua Shorthair","","true","White","Brown","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","M","true","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","true","2","Domestic Shorthair","","true","Black","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Rat Terrier","","true","White","Black","Transfer","Small","15","18","300","500","5","5","4","1","3","2","4"
"true","Dog","F","false","2","English Pointer","","true","Brown","White","Adoption","Medium","12","15","400","500","5","5","1","1","1","2","1"
"true","Dog","F","false","12","Miniature Schnauzer","Yorkshire Terrier","false","Black","White","Adoption","Small","12","14","600","1000","5","4","3","4","3","5","1"
"false","Dog","F","false","36","Cairn Terrier","","true","Buff","","Adoption","Small","12","15","700","1000","3","4","3","3","2","4","3"
"true","Dog","M","false","108","Labrador Retriever","Pit Bull","false","Black","","Euthanasia","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Cat","F","false","24","Domestic Shorthair","","true","White","Black","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","60","Great Dane","","false","Black","White","Transfer","Giant","7","10","800","1200","3","4","3","1","4","4","3"
"true","Dog","M","true","24","Chihuahua Shorthair","","true","Black","White","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","24","Chesa Bay Retr","","false","Brown","","Return_to_owner","Large","10","13","700","900","3","4","3","2","3","5","3"
"true","Dog","M","false","84","German Shepherd","","false","Brown","Black","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"false","Cat","F","true","12","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","72","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Domestic Shorthair","","true","Orange Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Chihuahua Shorthair","","true","Tan","Black","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","M","false","2","Domestic Shorthair","","true","Orange Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","72","Plott Hound","","true","Brown Brindle","","Return_to_owner","Medium","12","14","300","500","3","4","2","1","1","2","1"
"false","Cat","M","true","2","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Chihuahua Shorthair","","true","Brown","Black","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","M","false","84","Siamese","","true","Flame Point","","Adoption","Medium","12","15","400","600","5","4","5","3","1","5","3"
"true","Cat","F","false","3","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","36","Chow Chow","","true","Red","","Adoption","Medium","13","15","600","800","2","2","2","5","3","3","4"
"false","Cat","F","true","24","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","84","English Pointer","","false","Liver","White","Adoption","Medium","12","15","400","500","5","5","1","1","1","2","1"
"false","Cat","M","true","1","Domestic Shorthair","","true","White","Blue Tabby","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Pit Bull","","true","Brown","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","true","5","Boxer","","true","Black","White","Return_to_owner","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"true","Dog","M","false","48","Basset Hound","Labrador Retriever","false","Black","White","Transfer","Medium","10","12","300","500","5","5","5","2","3","3","3"
"true","Dog","M","false","24","Labrador Retriever","","true","Buff","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","84","Airedale Terrier","","true","Tricolor","","Transfer","Medium","10","13","600","800","5","4","1","4","2","5","2"
"true","Dog","M","false","12","Labrador Retriever","Chow Chow","false","Brown","","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","M","false","1","Domestic Shorthair","","true","Orange Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","1","Beagle","German Shepherd","false","Black","Brown","Adoption","Small","12","15","500","800","5","5","3","1","3","3","3"
"true","Cat","M","false","2","Manx","","true","White","Black","Adoption","Medium","12","14","200","400","5","4","5","3","1","5","3"
"false","Cat","F","true","36","Domestic Shorthair","","true","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","48","Chihuahua Shorthair","Rat Terrier","false","Tan","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","12","Pit Bull","","true","Black","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","24","Flat Coat Retriever","","true","Black","White","Adoption","Medium","10","13","1000","1200","5","4","3","2","5","5","3"
"true","Dog","F","false","120","Cocker Spaniel","","false","Buff","","Transfer","Medium","12","14","900","1200","5","5","4","3","3","5","3"
"true","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","120","Chihuahua Shorthair","","true","Tan","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","24","Domestic Longhair","","true","Brown Tabby","White","Adoption","","","","","","","","","","","",""
"true","Dog","F","false","84","Rat Terrier","","true","White","Black","Return_to_owner","Small","15","18","300","500","5","5","4","1","3","2","4"
"false","Dog","M","false","12","Border Terrier","Chihuahua Shorthair","false","Tan","Black","Adoption","Small","12","15","1200","1400","5","5","2","3","2","5","1"
"true","Dog","M","false","60","Pit Bull","","true","Brown Brindle","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","72","Chihuahua Shorthair","","true","Black","Gray","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","","","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","84","Pit Bull","","true","Tan","White","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","12","Chihuahua Longhair","","true","Black","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","12","Jack Russell Terrier","Dachshund","false","White","Brown","Adoption","Small","13","16","700","1000","5","4","2","2","3","2","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","12","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","German Shepherd","","false","Black","Brown","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","24","Rottweiler","","true","Black","Tan","Return_to_owner","Medium","8","11","1200","2000","3","2","3","1","3","5","3"
"true","Dog","M","false","10","Siberian Husky","","true","White","Cream","Adoption","Medium","12","14","700","1200","5","4","1","3","3","4","4"
"false","Cat","F","true","3","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","9","Cardigan Welsh Corgi","Cardigan Welsh Corgi","false","Fawn","White","Adoption","Medium","12","15","1000","1200","5","5","5","3","2","5","4"
"false","Cat","F","true","1","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","false","60","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","false","8","Chihuahua Shorthair","","true","Chocolate","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Dog","M","true","12","Cairn Terrier","","true","Cream","","Transfer","Small","12","15","700","1000","3","4","3","3","2","4","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Orange Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","3","Domestic Shorthair","","false","Black","White","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","true","168","Chihuahua Shorthair","","true","Chocolate","White","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","84","Labrador Retriever","","true","Chocolate","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","24","Shih Tzu","","false","Gray","White","Adoption","Small","10","16","800","1200","5","2","5","5","3","3","1"
"true","Dog","F","false","6","Plott Hound","","true","Brown Brindle","","Transfer","Medium","12","14","300","500","3","4","2","1","1","2","1"
"true","Dog","M","false","11","Australian Shepherd","","true","Tan","White","Adoption","Medium","12","15","600","800","5","5","3","3","3","4","3"
"true","Dog","M","false","36","Chihuahua Shorthair","","true","Tan","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","true","2","Domestic Longhair","","true","Black","White","Transfer","","","","","","","","","","","",""
"true","Dog","M","false","12","Labrador Retriever","Border Collie","false","Black","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","F","true","0","Siamese","","true","Blue Point","","Euthanasia","Medium","12","15","400","600","5","4","5","3","1","5","3"
"true","Dog","M","false","48","Chihuahua Shorthair","","true","White","Brown","Euthanasia","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","M","false","96","Domestic Medium Hair","","true","Orange Tabby","","Adoption","","","","","","","","","","","",""
"true","Cat","F","false","3","Domestic Shorthair","","true","Calico","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","2","Australian Cattle Dog","","true","Brown","White","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Cat","F","false","4","Domestic Shorthair","","true","Tortie","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","true","24","Labrador Retriever","Great Dane","false","Tan","Black","Euthanasia","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","72","Dachshund","","true","Brown","","Return_to_owner","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Dog","F","false","11","Boxer","","true","Brown Brindle","White","Transfer","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"false","Dog","F","false","12","Labrador Retriever","","true","Tan","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Dog","M","false","48","Shih Tzu","Miniature Poodle","false","Apricot","White","Transfer","Small","10","16","800","1200","5","2","5","5","3","3","1"
"true","Cat","M","false","2","Domestic Medium Hair","","true","Blue","White","Adoption","","","","","","","","","","","",""
